"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","2","0.8416945767014536","0.851679941932644","0.8323818108974391","0.8410219772742781"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","2","0.8432305948009216","0.8568054043384992","0.8416566506410246","0.8312297294232408"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","2","0.8414399080529068","0.8632870449958242","0.8310730502136843","0.8299596289492119"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","2","0.8385918918801081","0.8523230123711378","0.8356136485042728","0.8278390147649138"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","2","0.8407624690530641","0.8551627095549925","0.837102697649564","0.8300219999546355"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","2","0.8445574183436347","0.8538192653716158","0.8353665865384572","0.8444864031208313"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","2","0.84053669364967","0.8543922984356085","0.8418169070512779","0.825400875462124"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","2","0.8433577263908116","0.8674638193290279","0.8331430288461475","0.8294663309972595"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","2","0.8397004565908861","0.8535836851119609","0.8380642361111005","0.8274534485495969"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","2","0.8340911534401977","0.8441031714196446","0.8344250801282024","0.8237452087727462"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","2","0.8474075430457318","0.866795280754346","0.8471120459401582","0.8283153024426914"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","2","0.8452902686334317","0.8593203827860788","0.8458366720085367","0.8307137511056797"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","2","0.8446754445038017","0.8700679362532494","0.8403946314102442","0.8235637658479115"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","2","0.8464748559032779","0.8567162658618678","0.8433193108974364","0.8393889909505298"
"NR-PPAR-gamma","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","2","0.8280163698783839","0.842638753589418","0.8135316506410174","0.8278787054047165"
